name,cell_id,element,num_element,activity_type,ctrl_type,node_type,poi_id,x_coord,y_coord,boundary
,3663,7148;11558;11650;16833;16836;16838;16841;16843;16845;16847;16855;16857;16859;16862;16864;19115;43524;43525;43526;43527;43528,21,tertiary;tertiary;tertiary;service;footway;primary;primary;service;primary;footway;service;service;service;primary;footway;primary;tertiary;primary;primary;primary;primary,,,,120.63487356,31.36965241,"POLYGON ((120.63119254 31.37195947, 120.63855459 31.37195947, 120.63855459 31.36734535, 120.63119254 31.36734535, 120.63119254 31.37195947))"
,3664,11555;16840;16861;18935;25477;27890;27891,7,primary;primary;primary;primary;tertiary;trunk;trunk,,,,120.64223561,31.36965241,"POLYGON ((120.63855459 31.37195947, 120.64591663 31.37195947, 120.64591663 31.36734535, 120.63855459 31.36734535, 120.63855459 31.37195947))"
,3665,726;2378;3003;18921;18922;35192;35193;35194;55200,9,motorway;motorway;trunk;trunk;secondary;motorway;motorway;motorway;motorway,,,,120.64959766,31.36965241,"POLYGON ((120.64591663 31.37195947, 120.65327868 31.37195947, 120.65327868 31.36734535, 120.64591663 31.36734535, 120.64591663 31.37195947))"
,3666,7162;7163,2,unclassified;secondary,,,,120.6569597,31.36965241,"POLYGON ((120.65327868 31.37195947, 120.66064072 31.37195947, 120.66064072 31.36734535, 120.65327868 31.36734535, 120.65327868 31.37195947))"
,3667,7966;7978;13235;13242;13243;54947;54948;54954,8,tertiary;tertiary;tertiary;tertiary;tertiary;cycleway;cycleway;cycleway,,,,120.70113197,31.36965241,"POLYGON ((120.69745095 31.37195947, 120.70481299 31.37195947, 120.70481299 31.36734535, 120.69745095 31.36734535, 120.69745095 31.37195947))"
,3668,111;112;113;7968;8006;13236;13237;16705;16706,9,tertiary;primary;primary;secondary;tertiary;tertiary;tertiary;tertiary;primary,,,,120.70849401,31.36965241,"POLYGON ((120.70481299 31.37195947, 120.71217504 31.37195947, 120.71217504 31.36734535, 120.70481299 31.36734535, 120.70481299 31.37195947))"
,3669,7988;7998;44448;44449;44450;44451;58771;58772;58773;58774;58775;58776;58777;58778;58779;58780;58781;58782;58783;58784;58785;58786;58789;58790,24,tertiary;tertiary;footway;footway;footway;footway;tertiary;service;tertiary;footway;footway;tertiary;service;footway;service;tertiary;footway;tertiary;footway;footway;tertiary;footway;footway;footway,,,,120.71585606,31.36965241,"POLYGON ((120.71217504 31.37195947, 120.71953708 31.37195947, 120.71953708 31.36734535, 120.71217504 31.36734535, 120.71217504 31.37195947))"
,3670,16719;19465;58801;58802;58803;58804;58805;58806;58807;58808;58830,11,tertiary;tertiary;footway;footway;footway;primary;primary;primary;primary;primary;footway,,,,120.72321811,31.36965241,"POLYGON ((120.71953708 31.37195947, 120.72689913 31.37195947, 120.72689913 31.36734535, 120.71953708 31.36734535, 120.71953708 31.37195947))"
,3671,3823;13139;16714;16715;16716,5,tertiary;secondary;tertiary;tertiary;tertiary,,,,120.73058015,31.36965241,"POLYGON ((120.72689913 31.37195947, 120.73426117 31.37195947, 120.73426117 31.36734535, 120.72689913 31.36734535, 120.72689913 31.37195947))"
,3672,3824;13138;13169;13170;13171;16697;16710;16722;47541;47562;47563;49186,12,secondary;secondary;secondary;secondary;primary;tertiary;tertiary;tertiary;primary;primary;primary;tertiary,signal;signal;signal;signal,,,120.73794219,31.36965241,"POLYGON ((120.73426117 31.37195947, 120.74162322 31.37195947, 120.74162322 31.36734535, 120.73426117 31.36734535, 120.73426117 31.37195947))"
,3673,16700;16702;16703;16709;16711;16712;16713;16717;16718,9,tertiary;tertiary;tertiary;tertiary;tertiary;tertiary;tertiary;tertiary;tertiary,,,,120.74530424,31.36965241,"POLYGON ((120.74162322 31.37195947, 120.74898526 31.37195947, 120.74898526 31.36734535, 120.74162322 31.36734535, 120.74162322 31.37195947))"
,3674,7905;7970;7983;13172;16698;16699;16701;16704;16707;16708;16720;16721;19456;19469;24810;24811;40075;40078;40079;42670;42672;47422;47423;47540;47564;47590;47591;49187;53439;53440;53441;53442;53443;53444;53447,35,secondary;secondary;secondary;secondary;secondary;secondary;secondary;tertiary;tertiary;secondary;secondary;secondary;trunk;trunk;primary;primary;secondary;cycleway;secondary;cycleway;cycleway;secondary;secondary;primary;primary;secondary;secondary;tertiary;trunk;trunk;trunk;trunk;trunk;trunk;trunk,signal;signal;signal;signal,,,120.75266629,31.36965241,"POLYGON ((120.74898526 31.37195947, 120.75634731 31.37195947, 120.75634731 31.36734535, 120.74898526 31.36734535, 120.74898526 31.37195947))"
,3675,4783;8913;8916;8919;8921;24707;33429;34406;34407;34408;34413;41494;41495;46893;46904;56019;56020;56021;56022;56023;56024;56025;56026;56027;56034,25,motorway;motorway;service;motorway;service;secondary;service;service;service;service;service;secondary;secondary;secondary;secondary;service;service;service;service;service;service;service;service;service;service,,,,120.76002833,31.36965241,"POLYGON ((120.75634731 31.37195947, 120.76370935 31.37195947, 120.76370935 31.36734535, 120.75634731 31.36734535, 120.75634731 31.37195947))"
,3676,529;531;532;533;1367;1368;8914;8917;8918;8920;8922;24782;24783;32486;32488;32489;33425;33426;33427;33428;34409;34410;34411;34412;34414;34415;34416;34419;34420;34421;34422;34423;34424;34425;47451;47598;47628;55989;55990;55991;55992;55993;55994;55995;55996;55997;55998;55999;56000;56001;56002;56003;56004;56005;56006;56007;56008;56009;56010;56011;56012;56013;56014;56015;56016;56017;56018;56028;56029;56030;56031;56032;56033;56035;56036;56037;56038;56039;56040,79,motorway;motorway;motorway;motorway;motorway;service;motorway;motorway;service;motorway;motorway;motorway;motorway;unclassified;motorway;unclassified;unclassified;unclassified;service;service;service;service;service;service;service;unclassified;service;service;footway;motorway;footway;footway;motorway;service;motorway;motorway;motorway;service;service;service;service;service;service;service;service;service;service;service;service;service;service;service;service;service;service;service;service;service;service;service;service;service;service;service;service;service;service;service;service;service;service;unclassified;unclassified;service;service;unclassified;unclassified;unclassified;service,,,,120.76739037,31.36965241,"POLYGON ((120.76370935 31.37195947, 120.7710714 31.37195947, 120.7710714 31.36734535, 120.76370935 31.36734535, 120.76370935 31.37195947))"
,3677,248;534;7943,3,motorway;motorway;secondary,,,,120.77475242,31.36965241,"POLYGON ((120.7710714 31.37195947, 120.77843344 31.37195947, 120.77843344 31.36734535, 120.7710714 31.36734535, 120.7710714 31.37195947))"
,3678,7895;7899;15863;15864;19293;19310;20708,7,secondary;secondary;secondary;secondary;motorway;motorway;secondary,,,,120.78211447,31.36965241,"POLYGON ((120.77843344 31.37195947, 120.78579549 31.37195947, 120.78579549 31.36734535, 120.77843344 31.36734535, 120.77843344 31.37195947))"
,3679,193;247;19278;19281;19308;20538;20539;45459;45461;47041;47042;47045;47046,13,motorway;motorway;motorway;primary;motorway;primary;unclassified;unclassified;primary;primary;primary;primary;primary,signal;signal,,,120.78947651,31.36965241,"POLYGON ((120.78579549 31.37195947, 120.79315753 31.37195947, 120.79315753 31.36734535, 120.78579549 31.36734535, 120.78579549 31.37195947))"
,3680,7886;7887;7896;7898;45464;54291,6,secondary;secondary;primary;secondary;secondary;secondary,signal,,,120.79683855,31.36965241,"POLYGON ((120.79315753 31.37195947, 120.80051958 31.37195947, 120.80051958 31.36734535, 120.79315753 31.36734535, 120.79315753 31.37195947))"
,3681,7885;7892;7894;7903,4,unclassified;unclassified;unclassified;unclassified,,,,120.80420061,31.36965241,"POLYGON ((120.80051958 31.37195947, 120.80788163 31.37195947, 120.80788163 31.36734535, 120.80051958 31.36734535, 120.80051958 31.37195947))"
,3682,7890;20695;20696;20698,4,unclassified;secondary;secondary;tertiary,,,,120.81156265,31.36965241,"POLYGON ((120.80788163 31.37195947, 120.81524367 31.37195947, 120.81524367 31.36734535, 120.80788163 31.36734535, 120.80788163 31.37195947))"
,3683,7942;20697,2,secondary;secondary,signal,,,120.81892469,31.36965241,"POLYGON ((120.81524367 31.37195947, 120.82260572 31.37195947, 120.82260572 31.36734535, 120.81524367 31.36734535, 120.81524367 31.37195947))"
,3684,11002;20688,2,tertiary;tertiary,signal;signal,,,120.82628674,31.36965241,"POLYGON ((120.82260572 31.37195947, 120.82996776 31.37195947, 120.82996776 31.36734535, 120.82260572 31.36734535, 120.82260572 31.37195947))"
,3685,7941;11003,2,secondary;secondary,,,,120.83364879,31.36965241,"POLYGON ((120.82996776 31.37195947, 120.83732981 31.37195947, 120.83732981 31.36734535, 120.82996776 31.36734535, 120.82996776 31.37195947))"
,3686,7879;11004;19301;21739;21753;57986;57991;58001,8,trunk;secondary;secondary;tertiary;secondary;tertiary;secondary;tertiary,signal;signal,,,120.84101083,31.36965241,"POLYGON ((120.83732981 31.37195947, 120.84469185 31.37195947, 120.84469185 31.36734535, 120.83732981 31.36734535, 120.83732981 31.37195947))"
,3687,21751;21752;21754;21755;21756;21757;21758;21759;32997,9,tertiary;trunk;tertiary;tertiary;service;service;service;tertiary;tertiary,,,,120.84837287,31.36965241,"POLYGON ((120.84469185 31.37195947, 120.8520539 31.37195947, 120.8520539 31.36734535, 120.84469185 31.36734535, 120.84469185 31.37195947))"
,3688,1159;2482;17012;19321;19322;27403;32994;32995;32996;32998;32999;33000;42627;42629;59872;59873;59874;59875,18,trunk;primary;trunk;secondary;tertiary;primary;trunk;tertiary;tertiary;tertiary;tertiary;secondary;trunk;primary;trunk;trunk;trunk;trunk,signal;signal;signal;signal;signal;signal,,,120.85573492,31.36965241,"POLYGON ((120.8520539 31.37195947, 120.85941594 31.37195947, 120.85941594 31.36734535, 120.8520539 31.36734535, 120.8520539 31.37195947))"
,3689,33811,1,trunk,,,,120.86309697,31.36965241,"POLYGON ((120.85941594 31.37195947, 120.86677799 31.37195947, 120.86677799 31.36734535, 120.85941594 31.36734535, 120.85941594 31.37195947))"
,3690,918;3691;30935;30936;33809;59876,6,motorway;motorway;tertiary;tertiary;tertiary;trunk,,,,120.87045901,31.36965241,"POLYGON ((120.86677799 31.37195947, 120.87414003 31.37195947, 120.87414003 31.36734535, 120.86677799 31.36734535, 120.86677799 31.37195947))"
,3691,5353;5354;5358;20742,4,tertiary;trunk;trunk;trunk,,,,120.87782105,31.36965241,"POLYGON ((120.87414003 31.37195947, 120.88150208 31.37195947, 120.88150208 31.36734535, 120.87414003 31.36734535, 120.87414003 31.37195947))"
,3692,54739;54743,2,residential;residential,,,,120.90726924,31.36965241,"POLYGON ((120.90358821 31.37195947, 120.91095026 31.37195947, 120.91095026 31.36734535, 120.90358821 31.36734535, 120.90358821 31.37195947))"
,3693,54737;54740,2,residential;residential,,,,120.91463128,31.36965241,"POLYGON ((120.91095026 31.37195947, 120.9183123 31.37195947, 120.9183123 31.36734535, 120.91095026 31.36734535, 120.91095026 31.37195947))"
,3694,15127;15128;15129;18259,4,tertiary;tertiary;tertiary;trunk,,,,120.92199332,31.36965241,"POLYGON ((120.9183123 31.37195947, 120.92567435 31.37195947, 120.92567435 31.36734535, 120.9183123 31.36734535, 120.9183123 31.37195947))"
,3695,4077;33905;33906,3,tertiary;secondary;secondary,,,,120.94407946,31.36965241,"POLYGON ((120.94039844 31.37195947, 120.94776048 31.37195947, 120.94776048 31.36734535, 120.94039844 31.36734535, 120.94039844 31.37195947))"
,3696,4076;10794;10803;34107;34113;37648;37650;37652;37654;37655;37660;37661;37662;37664;37665;37666;37667;37668;37669;37670;37672;37673;37674;37675;37676;37677;37678;37679;37680;37681;37682;37683;37684;37685;37686;37687;37688;37689;37690;37691;37692;37693;37694;37719;37722;37725;37726,47,tertiary;secondary;secondary;secondary;secondary;residential;residential;residential;secondary;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;footway;residential;residential;secondary;residential;residential;footway;residential;residential;residential;secondary;footway;tertiary;residential;residential;residential;residential,,,,120.9514415,31.36965241,"POLYGON ((120.94776048 31.37195947, 120.95512253 31.37195947, 120.95512253 31.36734535, 120.94776048 31.36734535, 120.94776048 31.37195947))"
,3697,8319;8320;8321;8322;8323;10816;10826;13919;34108;36773;36774;37695;37696;37697;37698;37699;37700;37701;37702;37703;37704;37705;37706;37707;37708;37709;37710;37711;37712;37713;37714;37715;37716;37717;37718;37720;37721;37723;37724;54960,40,tertiary;secondary;tertiary;tertiary;primary;tertiary;secondary;secondary;tertiary;secondary;tertiary;secondary;residential;secondary;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;secondary;residential;tertiary,,,,120.95880355,31.36965241,"POLYGON ((120.95512253 31.37195947, 120.96248457 31.37195947, 120.96248457 31.36734535, 120.95512253 31.36734535, 120.95512253 31.37195947))"
,3698,10797;49031;49032,3,secondary;secondary;secondary,,,,120.9661656,31.36965241,"POLYGON ((120.96248457 31.37195947, 120.96984662 31.37195947, 120.96984662 31.36734535, 120.96248457 31.36734535, 120.96248457 31.37195947))"
,3699,684;10815;13830;13831;15065;15066;15067;17060;27075;27082,10,tertiary;secondary;secondary;secondary;primary;secondary;primary;primary;primary;primary,,,,120.97352764,31.36965241,"POLYGON ((120.96984662 31.37195947, 120.97720866 31.37195947, 120.97720866 31.36734535, 120.96984662 31.36734535, 120.96984662 31.37195947))"
,3700,10800;14239;15967,3,secondary;unclassified;secondary,,,,120.98088968,31.36965241,"POLYGON ((120.97720866 31.37195947, 120.98457071 31.37195947, 120.98457071 31.36734535, 120.97720866 31.36734535, 120.97720866 31.37195947))"
,3701,697,1,tertiary,,,,120.98825174,31.36965241,"POLYGON ((120.98457071 31.37195947, 120.99193276 31.37195947, 120.99193276 31.36734535, 120.98457071 31.36734535, 120.98457071 31.37195947))"
,3702,695;696;699;700;14279;14280;58152;58153,8,secondary;secondary;secondary;tertiary;secondary;tertiary;secondary;secondary,,,,120.99561378,31.36965241,"POLYGON ((120.99193276 31.37195947, 120.9992948 31.37195947, 120.9992948 31.36734535, 120.99193276 31.36734535, 120.99193276 31.37195947))"
,3703,701;702;11143;11158;11159;11160;18315;18390;33506;33507;33509;33510;33511;33513;33514;33516;48846;48857;48858,19,tertiary;secondary;tertiary;tertiary;secondary;secondary;secondary;primary;tertiary;tertiary;tertiary;trunk;trunk;tertiary;secondary;tertiary;primary;primary;primary,,,,121.00297582,31.36965241,"POLYGON ((120.9992948 31.37195947, 121.00665685 31.37195947, 121.00665685 31.36734535, 120.9992948 31.36734535, 120.9992948 31.37195947))"
,3704,33505;33508;63326;63593;63594,5,tertiary;tertiary;tertiary;secondary;secondary,,,,121.01033787,31.36965241,"POLYGON ((121.00665685 31.37195947, 121.01401889 31.37195947, 121.01401889 31.36734535, 121.00665685 31.36734535, 121.00665685 31.37195947))"
,3705,31648;31649;31653,3,tertiary;tertiary;tertiary,,,,120.31830562,31.37426653,"POLYGON ((120.3146246 31.37657359, 120.32198664 31.37657359, 120.32198664 31.37195947, 120.3146246 31.37195947, 120.3146246 31.37657359))"
,3706,31650,1,tertiary,,,,120.32566766,31.37426653,"POLYGON ((120.32198664 31.37657359, 120.32934869 31.37657359, 120.32934869 31.37195947, 120.32198664 31.37195947, 120.32198664 31.37657359))"
,3707,31623,1,secondary,,,,120.38456403,31.37426653,"POLYGON ((120.380883 31.37657359, 120.38824505 31.37657359, 120.38824505 31.37195947, 120.380883 31.37195947, 120.380883 31.37657359))"
,3708,31618;62210,2,tertiary;tertiary,,,,120.39192607,31.37426653,"POLYGON ((120.38824505 31.37657359, 120.39560709 31.37657359, 120.39560709 31.37195947, 120.38824505 31.37195947, 120.38824505 31.37657359))"
,3709,31619;31621;31622,3,unclassified;unclassified;unclassified,,,,120.39928811,31.37426653,"POLYGON ((120.39560709 31.37657359, 120.40296914 31.37657359, 120.40296914 31.37195947, 120.39560709 31.37195947, 120.39560709 31.37657359))"
,3710,3776;10542;31607;31609;31611;31613,6,secondary;primary;primary;primary;primary;primary,,,,120.40665016,31.37426653,"POLYGON ((120.40296914 31.37657359, 120.41033118 31.37657359, 120.41033118 31.37195947, 120.40296914 31.37195947, 120.40296914 31.37657359))"
,3711,3777,1,secondary,,,,120.41401221,31.37426653,"POLYGON ((120.41033118 31.37657359, 120.41769323 31.37657359, 120.41769323 31.37195947, 120.41033118 31.37195947, 120.41033118 31.37657359))"
,3712,3778,1,secondary,,,,120.42137425,31.37426653,"POLYGON ((120.41769323 31.37657359, 120.42505527 31.37657359, 120.42505527 31.37195947, 120.41769323 31.37195947, 120.41769323 31.37657359))"
,3713,3779,1,secondary,,,,120.42873629,31.37426653,"POLYGON ((120.42505527 31.37657359, 120.43241732 31.37657359, 120.43241732 31.37195947, 120.42505527 31.37195947, 120.42505527 31.37657359))"
,3714,3780;10255;33129,3,tertiary;secondary;secondary,,,,120.43609835,31.37426653,"POLYGON ((120.43241732 31.37657359, 120.43977937 31.37657359, 120.43977937 31.37195947, 120.43241732 31.37195947, 120.43241732 31.37657359))"
,3715,565;1476,2,motorway;motorway,,,,120.44346039,31.37426653,"POLYGON ((120.43977937 31.37657359, 120.44714141 31.37657359, 120.44714141 31.37195947, 120.43977937 31.37195947, 120.43977937 31.37657359))"
,3716,12281;30547;45737;45738;47080;47081;47082,7,secondary;secondary;tertiary;tertiary;tertiary;tertiary;tertiary,,,,120.45082243,31.37426653,"POLYGON ((120.44714141 31.37657359, 120.45450346 31.37657359, 120.45450346 31.37195947, 120.44714141 31.37195947, 120.44714141 31.37657359))"
,3717,3775;12277;12278;12280;37883;37895;41305;41306;41307;47129;47131;47132;47133,13,tertiary;tertiary;tertiary;tertiary;footway;footway;footway;footway;footway;tertiary;tertiary;footway;footway,,,,120.45818448,31.37426653,"POLYGON ((120.45450346 31.37657359, 120.4618655 31.37657359, 120.4618655 31.37195947, 120.45450346 31.37195947, 120.45450346 31.37657359))"
,3718,3781;30543;41311;47128,4,secondary;tertiary;footway;secondary,,,,120.46554653,31.37426653,"POLYGON ((120.4618655 31.37657359, 120.46922755 31.37657359, 120.46922755 31.37195947, 120.4618655 31.37195947, 120.4618655 31.37657359))"
,3719,5769;30545;37885;37886;37887;37888;41308;41309;41310;47124;47127,11,tertiary;unclassified;footway;footway;footway;footway;footway;footway;footway;primary;tertiary,,,,120.47290857,31.37426653,"POLYGON ((120.46922755 31.37657359, 120.47658959 31.37657359, 120.47658959 31.37195947, 120.46922755 31.37195947, 120.46922755 31.37657359))"
,3720,7286;30539;30540;30541;61734,5,primary;tertiary;tertiary;tertiary;tertiary,,,,120.48763266,31.37426653,"POLYGON ((120.48395164 31.37657359, 120.49131368 31.37657359, 120.49131368 31.37195947, 120.48395164 31.37195947, 120.48395164 31.37657359))"
,3721,30536;45456;45457;47116,4,tertiary;secondary;secondary;secondary,,,,120.49499471,31.37426653,"POLYGON ((120.49131368 31.37657359, 120.49867573 31.37657359, 120.49867573 31.37195947, 120.49131368 31.37195947, 120.49131368 31.37657359))"
,3722,30427;30505;37373;41316;41317;41318;41319;41320;41321;41322;41323;41324;41325;41326;41327;41328;41329;45446;45447;45450;45452;45453;45454;45455;47114;47115,26,secondary;tertiary;tertiary;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;footway;tertiary;unclassified;secondary;secondary;tertiary;tertiary;tertiary;footway;footway,,,,120.50235675,31.37426653,"POLYGON ((120.49867573 31.37657359, 120.50603777 31.37657359, 120.50603777 31.37195947, 120.49867573 31.37195947, 120.49867573 31.37657359))"
,3723,5768;16808;30423,3,primary;tertiary;secondary,,,,120.50971879,31.37426653,"POLYGON ((120.50603777 31.37657359, 120.51339982 31.37657359, 120.51339982 31.37195947, 120.50603777 31.37195947, 120.50603777 31.37657359))"
,3724,10258;12096;12097;16807,4,tertiary;secondary;secondary;tertiary,,,,120.51708084,31.37426653,"POLYGON ((120.51339982 31.37657359, 120.52076186 31.37657359, 120.52076186 31.37195947, 120.51339982 31.37195947, 120.51339982 31.37657359))"
,3725,7291;10254;10257;63315,4,secondary;tertiary;secondary;secondary,,,,120.52444288,31.37426653,"POLYGON ((120.52076186 31.37657359, 120.52812391 31.37657359, 120.52812391 31.37195947, 120.52076186 31.37195947, 120.52076186 31.37657359))"
,3726,10256;10259;16661;30472;30475;30476;30480;30481,8,secondary;secondary;secondary;secondary;secondary;trunk;trunk;trunk,,,,120.53180493,31.37426653,"POLYGON ((120.52812391 31.37657359, 120.53548595 31.37657359, 120.53548595 31.37195947, 120.52812391 31.37195947, 120.52812391 31.37657359))"
,3727,16662;30473;30474;34618,4,secondary;tertiary;tertiary;secondary,,,,120.53916698,31.37426653,"POLYGON ((120.53548595 31.37657359, 120.542848 31.37657359, 120.542848 31.37195947, 120.53548595 31.37195947, 120.53548595 31.37657359))"
,3728,23471;23745,2,trunk;trunk,,,,120.56125311,31.37426653,"POLYGON ((120.55757209 31.37657359, 120.56493413 31.37657359, 120.56493413 31.37195947, 120.55757209 31.37195947, 120.55757209 31.37657359))"
,3729,26746;26747;26748;26751;26752,5,tertiary;tertiary;secondary;secondary;secondary,,,,120.5759772,31.37426653,"POLYGON ((120.57229618 31.37657359, 120.57965822 31.37657359, 120.57965822 31.37195947, 120.57229618 31.37195947, 120.57229618 31.37657359))"
,3730,26170;26171;26172;26173;26753;26754;26755;26756,8,unclassified;unclassified;unclassified;unclassified;secondary;secondary;secondary;secondary,,,,120.58333924,31.37426653,"POLYGON ((120.57965822 31.37657359, 120.58702027 31.37657359, 120.58702027 31.37195947, 120.57965822 31.37195947, 120.57965822 31.37657359))"
,3731,7181;16472;16517;16518;61190;61191;61192,7,primary;primary;primary;primary;secondary;primary;secondary,,,,120.59070129,31.37426653,"POLYGON ((120.58702027 31.37657359, 120.59438231 31.37657359, 120.59438231 31.37195947, 120.58702027 31.37195947, 120.58702027 31.37657359))"
,3732,7171;9113;9118;16514;16515;16516;16519;16520;16521;16528;16531;16532;16566;16567;16569;16570;16572;16575;16576;18961;19006;19042;19119;26770;47053;47054;47985;63226,28,secondary;secondary;unclassified;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;tertiary;unclassified;unclassified;secondary;unclassified;unclassified;tertiary;tertiary;residential;secondary;secondary;unclassified;secondary;secondary;secondary;secondary;tertiary,,,,120.59806334,31.37426653,"POLYGON ((120.59438231 31.37657359, 120.60174436 31.37657359, 120.60174436 31.37195947, 120.59438231 31.37195947, 120.59438231 31.37657359))"
,3733,9117;16522;16523;16524;16525;16526;16527;16529;16530;16533;16534;16565;16568;16571;16573;16574;16577;16578;18942;18999;19058;19059;19101;26781;26786;26787;26798;26799;26800;26801,30,unclassified;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;unclassified;unclassified;unclassified;secondary;tertiary;tertiary;unclassified;secondary;tertiary;secondary;secondary;service;secondary;secondary;footway;footway;footway;secondary,,,,120.60542538,31.37426653,"POLYGON ((120.60174436 31.37657359, 120.6091064 31.37657359, 120.6091064 31.37195947, 120.60174436 31.37195947, 120.60174436 31.37657359))"
,3734,945;946;25472;26759;60138;60139;60140;60141;60142;63180;63181,11,secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary,,,,120.61278742,31.37426653,"POLYGON ((120.6091064 31.37657359, 120.61646845 31.37657359, 120.61646845 31.37195947, 120.6091064 31.37195947, 120.6091064 31.37657359))"
,3735,25517;25518;25521;25522;26760;26761;26762;26763;43965;60143;60144,11,secondary;tertiary;tertiary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary,,,,120.62014948,31.37426653,"POLYGON ((120.61646845 31.37657359, 120.6238305 31.37657359, 120.6238305 31.37195947, 120.61646845 31.37195947, 120.61646845 31.37657359))"
,3736,11639;11646;25473;25474;60145;63178;63179,7,tertiary;tertiary;secondary;tertiary;tertiary;tertiary;tertiary,,,,120.62751152,31.37426653,"POLYGON ((120.6238305 31.37657359, 120.63119254 31.37657359, 120.63119254 31.37195947, 120.6238305 31.37195947, 120.6238305 31.37657359))"
,3737,11559;11647;11653;19032;19034;25562;25563;25564;25565;60146;60147,11,tertiary;tertiary;tertiary;tertiary;primary;primary;primary;primary;primary;primary;primary,,,,120.63487356,31.37426653,"POLYGON ((120.63119254 31.37657359, 120.63855459 31.37657359, 120.63855459 31.37195947, 120.63119254 31.37195947, 120.63119254 31.37657359))"
,3738,11648;11649;11651;11652;11654,5,tertiary;secondary;tertiary;tertiary;unclassified,,,,120.64223561,31.37426653,"POLYGON ((120.63855459 31.37657359, 120.64591663 31.37657359, 120.64591663 31.37195947, 120.63855459 31.37195947, 120.63855459 31.37657359))"
,3739,5486;18927;18933;23740;23741;29204;29205;29207;33160,9,trunk;trunk;trunk;trunk;trunk;trunk;trunk;trunk;unclassified,,,,120.64959766,31.37426653,"POLYGON ((120.64591663 31.37657359, 120.65327868 31.37657359, 120.65327868 31.37195947, 120.64591663 31.37195947, 120.64591663 31.37657359))"
,3740,7172;32240;32241;33161;33162;33163,6,unclassified;secondary;unclassified;secondary;unclassified;secondary,,,,120.6569597,31.37426653,"POLYGON ((120.65327868 31.37657359, 120.66064072 31.37657359, 120.66064072 31.37195947, 120.65327868 31.37195947, 120.65327868 31.37657359))"
,3741,13244;27288;54949,3,tertiary;cycleway;cycleway,,,,120.70113197,31.37426653,"POLYGON ((120.69745095 31.37657359, 120.70481299 31.37657359, 120.70481299 31.37195947, 120.69745095 31.37195947, 120.69745095 31.37657359))"
,3742,7985;8005;8012;8891;58960;58961,6,tertiary;tertiary;tertiary;tertiary;residential;residential,,,,120.70849401,31.37426653,"POLYGON ((120.70481299 31.37657359, 120.71217504 31.37657359, 120.71217504 31.37195947, 120.70481299 31.37195947, 120.70481299 31.37657359))"
,3743,7994;8007;58787;58788,4,tertiary;tertiary;tertiary;footway,,,,120.71585606,31.37426653,"POLYGON ((120.71217504 31.37657359, 120.71953708 31.37657359, 120.71953708 31.37195947, 120.71217504 31.37195947, 120.71217504 31.37657359))"
,3744,19461;19462;19464;32271;32272;58791;58792;58793;58794;58795;58796;58849;58850;58851;58852;58853;58959,17,secondary;secondary;secondary;tertiary;tertiary;footway;footway;tertiary;tertiary;secondary;secondary;primary;footway;footway;primary;primary;secondary,,,,120.72321811,31.37426653,"POLYGON ((120.71953708 31.37657359, 120.72689913 31.37657359, 120.72689913 31.37195947, 120.71953708 31.37195947, 120.71953708 31.37657359))"
,3745,7981;13146;13147;16724;16725;16727;16738;16739;19457;19467;58958,11,secondary;secondary;secondary;tertiary;tertiary;tertiary;tertiary;tertiary;secondary;secondary;tertiary,,,,120.73058015,31.37426653,"POLYGON ((120.72689913 31.37657359, 120.73426117 31.37657359, 120.73426117 31.37195947, 120.72689913 31.37195947, 120.72689913 31.37657359))"
,3746,16723;16733;16734;16735;16736;16741,6,tertiary;tertiary;tertiary;tertiary;tertiary;tertiary,,,,120.73794219,31.37426653,"POLYGON ((120.73426117 31.37657359, 120.74162322 31.37657359, 120.74162322 31.37195947, 120.73426117 31.37195947, 120.73426117 31.37657359))"
,3747,7959;7962;7977;16726;16728;16729;16730;16731;16732;16737;16740;24778;24780;42795;42797;42799;42803;49523;49524,19,tertiary;secondary;secondary;secondary;secondary;secondary;tertiary;secondary;tertiary;residential;tertiary;residential;secondary;secondary;secondary;secondary;secondary;residential;residential,,,,120.74530424,31.37426653,"POLYGON ((120.74162322 31.37657359, 120.74898526 31.37657359, 120.74898526 31.37195947, 120.74162322 31.37195947, 120.74162322 31.37657359))"
