name,cell_id,element,num_element,activity_type,ctrl_type,node_type,poi_id,x_coord,y_coord,boundary
,3676,32465;32466;32489;49736,4,residential;residential;residential;residential,,,,-112.02003908,33.37421938,"POLYGON ((-112.02203055 33.37518208, -112.01804761 33.37518208, -112.01804761 33.37325668, -112.02203055 33.37325668, -112.02203055 33.37518208))"
,3677,32341;32346;32347;32355;32467;32493;32494;49733;49734;49735;49739;49740;49741;49742;51788;51789;51790,17,residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,-112.01605614,33.37421938,"POLYGON ((-112.01804761 33.37518208, -112.01406467 33.37518208, -112.01406467 33.37325668, -112.01804761 33.37325668, -112.01804761 33.37518208))"
,3678,32332;32334;32338;32344;32350;32352;32353;32491;32492;49121;49122;49123,12,residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,-112.0120732,33.37421938,"POLYGON ((-112.01406467 33.37518208, -112.01008173 33.37518208, -112.01008173 33.37325668, -112.01406467 33.37325668, -112.01406467 33.37518208))"
,3679,21449;21450;22102;22906;32343;49099,6,residential;residential;residential;residential;residential;residential,,,,-112.00809025,33.37421938,"POLYGON ((-112.01008173 33.37518208, -112.00609878 33.37518208, -112.00609878 33.37325668, -112.01008173 33.37325668, -112.01008173 33.37518208))"
,3680,21451;22905;44508;44509;49098,5,residential;residential;residential;residential;residential,,,,-112.00410731,33.37421938,"POLYGON ((-112.00609878 33.37518208, -112.00211584 33.37518208, -112.00211584 33.37325668, -112.00609878 33.37325668, -112.00609878 33.37518208))"
,3681,18882;22907;32461;32462;32463;32464;32510;49141;49142;49143;49144;49145,12,residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,-112.00012437,33.37421938,"POLYGON ((-112.00211584 33.37518208, -111.9981329 33.37518208, -111.9981329 33.37325668, -112.00211584 33.37325668, -112.00211584 33.37518208))"
,3682,6215;21222;26202;32460;32509,5,residential;residential;residential;residential;residential,,,,-111.99614143,33.37421938,"POLYGON ((-111.9981329 33.37518208, -111.99414996 33.37518208, -111.99414996 33.37325668, -111.9981329 33.37325668, -111.9981329 33.37518208))"
,3683,26132,1,residential,,,,-111.99215849,33.37421938,"POLYGON ((-111.99414996 33.37518208, -111.99016702 33.37518208, -111.99016702 33.37325668, -111.99414996 33.37325668, -111.99414996 33.37518208))"
,3684,49600,1,residential,,,,-111.98817554,33.37421938,"POLYGON ((-111.99016702 33.37518208, -111.98618407 33.37518208, -111.98618407 33.37325668, -111.99016702 33.37325668, -111.99016702 33.37518208))"
,3685,26864;51805,2,residential;residential,,,,-111.9841926,33.37421938,"POLYGON ((-111.98618407 33.37518208, -111.98220113 33.37518208, -111.98220113 33.37325668, -111.98618407 33.37325668, -111.98618407 33.37518208))"
,3686,22903;22904;33974;47867,4,residential;residential;residential;tertiary,,,,-111.98020966,33.37421938,"POLYGON ((-111.98220113 33.37518208, -111.97821819 33.37518208, -111.97821819 33.37325668, -111.98220113 33.37325668, -111.98220113 33.37518208))"
,3687,9205;34578,2,tertiary;residential,,,,-111.97224378,33.37421938,"POLYGON ((-111.97423525 33.37518208, -111.9702523 33.37518208, -111.9702523 33.37325668, -111.97423525 33.37325668, -111.97423525 33.37518208))"
,3688,12843;12844;21391;26850;45308;49177,6,residential;residential;motorway;tertiary;motorway;motorway,,,,-111.96826083,33.37421938,"POLYGON ((-111.9702523 33.37518208, -111.96626936 33.37518208, -111.96626936 33.37325668, -111.9702523 33.37325668, -111.9702523 33.37518208))"
,3689,4800;8601;12845;12846;17065;36842,6,residential;residential;residential;tertiary;tertiary;residential,,,,-111.96427789,33.37421938,"POLYGON ((-111.96626936 33.37518208, -111.96228642 33.37518208, -111.96228642 33.37325668, -111.96626936 33.37325668, -111.96626936 33.37518208))"
,3690,22301;23971;23972;25692;26788;31063,6,residential;residential;residential;residential;residential;residential,,,,-111.96029495,33.37421938,"POLYGON ((-111.96228642 33.37518208, -111.95830348 33.37518208, -111.95830348 33.37325668, -111.96228642 33.37325668, -111.96228642 33.37518208))"
,3691,20255;22302;24983;31061,4,tertiary;residential;residential;residential,,,,-111.95631201,33.37421938,"POLYGON ((-111.95830348 33.37518208, -111.95432054 33.37518208, -111.95432054 33.37325668, -111.95830348 33.37325668, -111.95830348 33.37518208))"
,3692,8688;8689;20253;20254;22368;22369;22370;25103;25691,9,residential;residential;tertiary;tertiary;residential;residential;residential;residential;residential,,,,-111.95232907,33.37421938,"POLYGON ((-111.95432054 33.37518208, -111.95033759 33.37518208, -111.95033759 33.37325668, -111.95432054 33.37325668, -111.95432054 33.37518208))"
,3693,2448;2449;2450,3,residential;residential;residential,,,,-111.94834612,33.37421938,"POLYGON ((-111.95033759 33.37518208, -111.94635465 33.37518208, -111.94635465 33.37325668, -111.95033759 33.37325668, -111.95033759 33.37518208))"
,3694,23126;25102;25181,3,secondary;secondary;secondary,,,,-111.94436318,33.37421938,"POLYGON ((-111.94635465 33.37518208, -111.94237171 33.37518208, -111.94237171 33.37325668, -111.94635465 33.37325668, -111.94635465 33.37518208))"
,3695,9856;9857;10425;13813;15706;22210,6,residential;residential;tertiary;residential;residential;residential,,,,-111.9363973,33.37421938,"POLYGON ((-111.93838877 33.37518208, -111.93440583 33.37518208, -111.93440583 33.37325668, -111.93838877 33.37325668, -111.93838877 33.37518208))"
,3696,9858;9859;10792;13815;13816;13817,6,residential;residential;residential;residential;residential;residential,,,,-111.93241435,33.37421938,"POLYGON ((-111.93440583 33.37518208, -111.93042288 33.37518208, -111.93042288 33.37325668, -111.93440583 33.37325668, -111.93440583 33.37518208))"
,3697,4930;9765;9766;9860;10793;13818;27706,7,secondary;residential;residential;residential;residential;residential;residential,,,,-111.92843141,33.37421938,"POLYGON ((-111.93042288 33.37518208, -111.92643994 33.37518208, -111.92643994 33.37325668, -111.93042288 33.37325668, -111.93042288 33.37518208))"
,3698,14185;14277;19663;19664,4,residential;residential;residential;residential,,,,-111.92444847,33.37421938,"POLYGON ((-111.92643994 33.37518208, -111.922457 33.37518208, -111.922457 33.37325668, -111.92643994 33.37325668, -111.92643994 33.37518208))"
,3699,11913;19365;19366;44839;46786;46787;46788;46789;46798;46799;46800;46801,12,residential;residential;residential;residential;tertiary;tertiary;tertiary;residential;tertiary;tertiary;tertiary;tertiary,,,,-111.92046553,33.37421938,"POLYGON ((-111.922457 33.37518208, -111.91847406 33.37518208, -111.91847406 33.37325668, -111.922457 33.37325668, -111.922457 33.37518208))"
,3700,4343;4344;19188;27693,4,residential;residential;residential;residential,,,,-111.91648259,33.37421938,"POLYGON ((-111.91847406 33.37518208, -111.91449112 33.37518208, -111.91449112 33.37325668, -111.91847406 33.37325668, -111.91847406 33.37518208))"
,3701,6806;6807;6813;10339;10786;20862;22103,7,residential;residential;residential;residential;residential;residential;residential,,,,-111.91249964,33.37421938,"POLYGON ((-111.91449112 33.37518208, -111.91050817 33.37518208, -111.91050817 33.37325668, -111.91449112 33.37325668, -111.91449112 33.37518208))"
,3702,1085;1086;13801,3,residential;residential;residential,,,,-111.9085167,33.37421938,"POLYGON ((-111.91050817 33.37518208, -111.90652523 33.37518208, -111.90652523 33.37325668, -111.91050817 33.37325668, -111.91050817 33.37518208))"
,3703,10787;13802;13803;13804;21122;24446,6,residential;residential;residential;residential;residential;residential,,,,-111.90453376,33.37421938,"POLYGON ((-111.90652523 33.37518208, -111.90254229 33.37518208, -111.90254229 33.37325668, -111.90652523 33.37325668, -111.90652523 33.37518208))"
,3704,13805;13806;13807;20614;20615,5,residential;residential;residential;tertiary;tertiary,,,,-111.90055082,33.37421938,"POLYGON ((-111.90254229 33.37518208, -111.89855935 33.37518208, -111.89855935 33.37325668, -111.90254229 33.37325668, -111.90254229 33.37518208))"
,3705,10788;10789;11186;13809;13810;17455;18748;24248,8,residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.89656788,33.37421938,"POLYGON ((-111.89855935 33.37518208, -111.89457641 33.37518208, -111.89457641 33.37325668, -111.89855935 33.37325668, -111.89855935 33.37518208))"
,3706,11975;12021;20320;23800;23801;45265;46127,7,residential;tertiary;residential;residential;residential;motorway;secondary,signal,,,-111.89258494,33.37421938,"POLYGON ((-111.89457641 33.37518208, -111.89059346 33.37518208, -111.89059346 33.37325668, -111.89457641 33.37325668, -111.89457641 33.37518208))"
,3707,6485;6486;12020;17742;17743;19814;19815;22577;23949;25276;26078;26099;49171;49172,14,residential;residential;tertiary;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.88860199,33.37421938,"POLYGON ((-111.89059346 33.37518208, -111.88661052 33.37518208, -111.88661052 33.37325668, -111.89059346 33.37325668, -111.89059346 33.37518208))"
,3708,515;9358;11239;11240;11241;14382;16100;19722;19723;22438;22576;23561;23562;23618;25098,15,residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.88461905,33.37421938,"POLYGON ((-111.88661052 33.37518208, -111.88262758 33.37518208, -111.88262758 33.37325668, -111.88661052 33.37325668, -111.88661052 33.37518208))"
,3709,7441;38997;38999;44635;46388,5,residential;secondary;secondary;secondary;secondary,,,,-111.88063611,33.37421938,"POLYGON ((-111.88262758 33.37518208, -111.87864464 33.37518208, -111.87864464 33.37325668, -111.88262758 33.37325668, -111.88262758 33.37518208))"
,3710,6671;6672;17752;25097;25174,5,residential;residential;residential;residential;residential,,,,-111.87267022,33.37421938,"POLYGON ((-111.87466169 33.37518208, -111.87067875 33.37518208, -111.87067875 33.37325668, -111.87466169 33.37325668, -111.87466169 33.37518208))"
,3711,505;508;509,3,residential;residential;residential,,,,-111.86868728,33.37421938,"POLYGON ((-111.87067875 33.37518208, -111.86669581 33.37518208, -111.86669581 33.37325668, -111.87067875 33.37325668, -111.87067875 33.37518208))"
,3712,1614;10305;12778;17747;17748;17750;23946;35683;35684,9,residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.86470434,33.37421938,"POLYGON ((-111.86669581 33.37518208, -111.86271287 33.37518208, -111.86271287 33.37325668, -111.86669581 33.37325668, -111.86669581 33.37518208))"
,3713,1615;1616;7004;14609;14610;14613;17749;20209;23945;23961;25096;33207;33209,13,residential;residential;residential;residential;secondary;residential;residential;secondary;residential;residential;residential;residential;residential,,,,-111.8607214,33.37421938,"POLYGON ((-111.86271287 33.37518208, -111.85872993 33.37518208, -111.85872993 33.37325668, -111.86271287 33.37325668, -111.86271287 33.37518208))"
,3714,7776;11248;11252;14606;14607;14608;17746;21623;21624;24269;25095;35663;35664,13,residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.85673845,33.37421938,"POLYGON ((-111.85872993 33.37518208, -111.85474698 33.37518208, -111.85474698 33.37325668, -111.85872993 33.37325668, -111.85872993 33.37518208))"
,3715,9188;9189;9190;11250;11251;13680;13681;14615;14993,9,tertiary;residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.85275551,33.37421938,"POLYGON ((-111.85474698 33.37518208, -111.85076404 33.37518208, -111.85076404 33.37325668, -111.85474698 33.37325668, -111.85474698 33.37518208))"
,3716,4219;4220;10065;11598;12239;12240;14992;33205,8,residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.84877257,33.37421938,"POLYGON ((-111.85076404 33.37518208, -111.8467811 33.37518208, -111.8467811 33.37325668, -111.85076404 33.37325668, -111.85076404 33.37518208))"
,3717,4879;4880;4885;33134;50716;50717;50719;50720;50721;50722;51370;51371,12,residential;residential;residential;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified,,,,-111.84478963,33.37421938,"POLYGON ((-111.8467811 33.37518208, -111.84279816 33.37518208, -111.84279816 33.37325668, -111.8467811 33.37325668, -111.8467811 33.37518208))"
,3718,27650;42290;42291;42292;50718,5,primary;primary;primary;primary;primary,,,,-111.84080669,33.37421938,"POLYGON ((-111.84279816 33.37518208, -111.83881522 33.37518208, -111.83881522 33.37325668, -111.84279816 33.37325668, -111.84279816 33.37518208))"
,3719,37229,1,tertiary,,,,-111.83682375,33.37421938,"POLYGON ((-111.83881522 33.37518208, -111.83483227 33.37518208, -111.83483227 33.37325668, -111.83881522 33.37325668, -111.83881522 33.37518208))"
,3720,10082;10083;11491;11492;11493,5,residential;residential;residential;residential;residential,,,,-111.82885786,33.37421938,"POLYGON ((-111.83084933 33.37518208, -111.82686639 33.37518208, -111.82686639 33.37325668, -111.83084933 33.37325668, -111.83084933 33.37518208))"
,3721,11490;36149;36161;44051,4,residential;unclassified;unclassified;secondary,,,,-111.82487492,33.37421938,"POLYGON ((-111.82686639 33.37518208, -111.82288345 33.37518208, -111.82288345 33.37325668, -111.82686639 33.37325668, -111.82686639 33.37518208))"
,3722,14595;14596;36249,3,unclassified;unclassified;unclassified,,,,-111.81690904,33.37421938,"POLYGON ((-111.81890051 33.37518208, -111.81491756 33.37518208, -111.81491756 33.37325668, -111.81890051 33.37325668, -111.81890051 33.37518208))"
,3723,6819;36159;36250;36251;36253;36254;36255;36256,8,residential;tertiary;unclassified;unclassified;tertiary;tertiary;unclassified;unclassified,,,,-111.81292609,33.37421938,"POLYGON ((-111.81491756 33.37518208, -111.81093462 33.37518208, -111.81093462 33.37325668, -111.81491756 33.37325668, -111.81491756 33.37518208))"
,3724,20723;36160;36252;42622;42623;42624;44654;47095,8,secondary;tertiary;unclassified;secondary;secondary;secondary;tertiary;tertiary,signal,,,-111.80894315,33.37421938,"POLYGON ((-111.81093462 33.37518208, -111.80695168 33.37518208, -111.80695168 33.37325668, -111.81093462 33.37325668, -111.81093462 33.37518208))"
,3725,2090;6487;7968;10334;11651;20722;28316,7,residential;residential;residential;residential;residential;residential;residential,,,,-111.80496021,33.37421938,"POLYGON ((-111.80695168 33.37518208, -111.80296874 33.37518208, -111.80296874 33.37325668, -111.80695168 33.37325668, -111.80695168 33.37518208))"
,3726,7971;7972;10333;19734;20720;21056;21057;28938,8,residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.80097727,33.37421938,"POLYGON ((-111.80296874 33.37518208, -111.7989858 33.37518208, -111.7989858 33.37325668, -111.80296874 33.37325668, -111.80296874 33.37518208))"
,3727,10060;10061;15494;15495;15496;20721,6,residential;residential;residential;residential;residential;residential,,,,-111.79699433,33.37421938,"POLYGON ((-111.7989858 33.37518208, -111.79500285 33.37518208, -111.79500285 33.37325668, -111.7989858 33.37325668, -111.7989858 33.37518208))"
,3728,4378;13735;19342;19343;20400;22662;22663;22664;23290;23291;23292,11,residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.79301138,33.37421938,"POLYGON ((-111.79500285 33.37518208, -111.79101991 33.37518208, -111.79101991 33.37325668, -111.79500285 33.37325668, -111.79500285 33.37518208))"
,3729,4379;7024;39145;39351;44759;44760,6,residential;residential;secondary;secondary;secondary;secondary,signal;signal;signal,,,-111.78902844,33.37421938,"POLYGON ((-111.79101991 33.37518208, -111.78703697 33.37518208, -111.78703697 33.37325668, -111.79101991 33.37325668, -111.79101991 33.37518208))"
,3730,2607;2608;2633;20470;21454,5,residential;residential;residential;residential;residential,,,,-111.7850455,33.37421938,"POLYGON ((-111.78703697 33.37518208, -111.78305403 33.37518208, -111.78305403 33.37325668, -111.78703697 33.37325668, -111.78703697 33.37518208))"
,3731,2634;14728;14729;14730;20469;20471;20472;21139;21452;21453;22022;22023,12,tertiary;residential;residential;residential;tertiary;residential;residential;residential;residential;residential;residential;residential,,,,-111.78106256,33.37421938,"POLYGON ((-111.78305403 33.37518208, -111.77907108 33.37518208, -111.77907108 33.37325668, -111.78305403 33.37325668, -111.78305403 33.37518208))"
,3732,2611;20473;22024,3,residential;residential;residential,,,,-111.77707961,33.37421938,"POLYGON ((-111.77907108 33.37518208, -111.77508814 33.37518208, -111.77508814 33.37325668, -111.77907108 33.37325668, -111.77907108 33.37518208))"
,3733,2609;2612;49340,3,secondary;residential;residential,,,,-111.77309667,33.37421938,"POLYGON ((-111.77508814 33.37518208, -111.7711052 33.37518208, -111.7711052 33.37325668, -111.77508814 33.37325668, -111.77508814 33.37518208))"
,3734,2610,1,residential,,,,-111.76911373,33.37421938,"POLYGON ((-111.7711052 33.37518208, -111.76712226 33.37518208, -111.76712226 33.37325668, -111.7711052 33.37325668, -111.7711052 33.37518208))"
,3735,23891;24388;24507;25299;27157;28482;28483,7,residential;residential;residential;residential;residential;residential;residential,,,,-111.76513079,33.37421938,"POLYGON ((-111.76712226 33.37518208, -111.76313932 33.37518208, -111.76313932 33.37325668, -111.76712226 33.37325668, -111.76712226 33.37518208))"
,3736,5030;5031;6368;6399;9861;17600;17601;20689;22864;32007;39721;39722;39723;39724;44425,15,residential;residential;tertiary;tertiary;residential;residential;residential;residential;tertiary;residential;tertiary;tertiary;residential;tertiary;unclassified,,,,-111.76114784,33.37421938,"POLYGON ((-111.76313932 33.37518208, -111.75915637 33.37518208, -111.75915637 33.37325668, -111.76313932 33.37325668, -111.76313932 33.37518208))"
,3737,9862;27163;39358;39359;39360;39361;39362;39363;39364;39366;39368;42810;42811;46923,14,residential;residential;tertiary;secondary;secondary;tertiary;secondary;tertiary;secondary;residential;residential;secondary;secondary;tertiary,signal;signal;signal;signal,,,-111.7571649,33.37421938,"POLYGON ((-111.75915637 33.37518208, -111.75517343 33.37518208, -111.75517343 33.37325668, -111.75915637 33.37325668, -111.75915637 33.37518208))"
,3738,380;381;39365;39376;39377;39380,6,residential;residential;tertiary;residential;residential;residential,,,,-111.75318196,33.37421938,"POLYGON ((-111.75517343 33.37518208, -111.75119049 33.37518208, -111.75119049 33.37325668, -111.75517343 33.37325668, -111.75517343 33.37518208))"
,3739,3937;3938;14214;20163;22524;22525;24467;24468;25493,9,residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.74919902,33.37421938,"POLYGON ((-111.75119049 33.37518208, -111.74720755 33.37518208, -111.74720755 33.37325668, -111.75119049 33.37325668, -111.75119049 33.37518208))"
,3740,3835;12937;27128;27132,4,residential;residential;residential;residential,,,,-111.74521608,33.37421938,"POLYGON ((-111.74720755 33.37518208, -111.74322461 33.37518208, -111.74322461 33.37325668, -111.74720755 33.37325668, -111.74720755 33.37518208))"
,3741,2624;8428;13313;17602;17603;21175;21273;21274;22980;27122;36891;46926;46978,13,secondary;tertiary;residential;residential;residential;residential;tertiary;tertiary;residential;residential;residential;tertiary;tertiary,,,,-111.74123314,33.37421938,"POLYGON ((-111.74322461 33.37518208, -111.73924166 33.37518208, -111.73924166 33.37325668, -111.74322461 33.37325668, -111.74322461 33.37518208))"
,3742,2625;49720,2,residential;residential,,,,-111.73725019,33.37421938,"POLYGON ((-111.73924166 33.37518208, -111.73525872 33.37518208, -111.73525872 33.37325668, -111.73924166 33.37325668, -111.73924166 33.37518208))"
,3743,2626;2627;2628;9361,4,residential;residential;residential;residential,,,,-111.73326725,33.37421938,"POLYGON ((-111.73525872 33.37518208, -111.73127578 33.37518208, -111.73127578 33.37325668, -111.73525872 33.37325668, -111.73525872 33.37518208))"
,3744,9360;18786;18787;18788;18789;18790;20467;27114,8,residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.72928431,33.37421938,"POLYGON ((-111.73127578 33.37518208, -111.72729284 33.37518208, -111.72729284 33.37325668, -111.73127578 33.37325668, -111.73127578 33.37518208))"
,3745,2629;11733;11734;15778;16869;17359;20466;20468;26930,9,residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.72530137,33.37421938,"POLYGON ((-111.72729284 33.37518208, -111.7233099 33.37518208, -111.7233099 33.37325668, -111.72729284 33.37325668, -111.72729284 33.37518208))"
,3746,2630;8240;37412;37417;40205;40206,6,residential;residential;residential;residential;secondary;secondary,,,,-111.72131842,33.37421938,"POLYGON ((-111.7233099 33.37518208, -111.71932695 33.37518208, -111.71932695 33.37325668, -111.7233099 33.37325668, -111.7233099 33.37518208))"
,3747,32199;32200;32201;32212;32218;32222;50902,7,residential;residential;residential;residential;residential;residential;residential,,,,-111.71733548,33.37421938,"POLYGON ((-111.71932695 33.37518208, -111.71534401 33.37518208, -111.71534401 33.37325668, -111.71932695 33.37325668, -111.71932695 33.37518208))"
,3748,2622;9268;22297;32207;32213,5,residential;residential;residential;residential;residential,,,,-111.71335254,33.37421938,"POLYGON ((-111.71534401 33.37518208, -111.71136107 33.37518208, -111.71136107 33.37325668, -111.71534401 33.37325668, -111.71534401 33.37518208))"
,3749,2621;9269;22298;22300,4,residential;residential;residential;residential,,,,-111.7093696,33.37421938,"POLYGON ((-111.71136107 33.37518208, -111.70737813 33.37518208, -111.70737813 33.37325668, -111.71136107 33.37325668, -111.71136107 33.37518208))"
,3750,2620;15515;22299;46213,4,secondary;residential;residential;secondary,,,,-111.70538666,33.37421938,"POLYGON ((-111.70737813 33.37518208, -111.70339519 33.37518208, -111.70339519 33.37325668, -111.70737813 33.37325668, -111.70737813 33.37518208))"
,3751,16549;37192,2,residential;residential,,,,-111.70140371,33.37421938,"POLYGON ((-111.70339519 33.37518208, -111.69941224 33.37518208, -111.69941224 33.37325668, -111.70339519 33.37325668, -111.70339519 33.37518208))"
,3752,2616;2617;2619;16554;37443;37444;51526,7,residential;residential;residential;residential;residential;residential;residential,,,,-111.69742077,33.37421938,"POLYGON ((-111.69941224 33.37518208, -111.6954293 33.37518208, -111.6954293 33.37325668, -111.69941224 33.37325668, -111.69941224 33.37518208))"
,3753,4908;4909;9272;24589;25645,5,residential;residential;residential;residential;residential,,,,-111.69343783,33.37421938,"POLYGON ((-111.6954293 33.37518208, -111.69144636 33.37518208, -111.69144636 33.37325668, -111.6954293 33.37325668, -111.6954293 33.37518208))"
,3754,2613;2614;2615,3,residential;residential;residential,,,,-111.68945489,33.37421938,"POLYGON ((-111.69144636 33.37518208, -111.68746342 33.37518208, -111.68746342 33.37325668, -111.69144636 33.37325668, -111.69144636 33.37518208))"
,3755,5429;5431;5432;12279;13411;13412;13413;14524;14525,9,residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.68547195,33.37421938,"POLYGON ((-111.68746342 33.37518208, -111.68348047 33.37518208, -111.68348047 33.37325668, -111.68746342 33.37325668, -111.68746342 33.37518208))"
,3756,3557;3558;12278;16509;22923;26015;26107,7,residential;residential;residential;residential;residential;residential;residential,,,,-111.681489,33.37421938,"POLYGON ((-111.68348047 33.37518208, -111.67949753 33.37518208, -111.67949753 33.37325668, -111.68348047 33.37325668, -111.68348047 33.37518208))"
,3757,3556;3634;3635;10529;10535;10536,6,residential;tertiary;tertiary;residential;residential;residential,,,,-111.67750606,33.37421938,"POLYGON ((-111.67949753 33.37518208, -111.67551459 33.37518208, -111.67551459 33.37325668, -111.67949753 33.37325668, -111.67949753 33.37518208))"
,3758,6049;6050;6051;9519;9520;9521;19091;19443;23916,9,residential;residential;residential;residential;residential;residential;tertiary;residential;residential,,,,-111.67352312,33.37421938,"POLYGON ((-111.67551459 33.37518208, -111.67153165 33.37518208, -111.67153165 33.37325668, -111.67551459 33.37325668, -111.67551459 33.37518208))"
,3759,7941;12804;19090;26895;46714,5,residential;residential;secondary;residential;tertiary,,,,-111.66954018,33.37421938,"POLYGON ((-111.67153165 33.37518208, -111.66754871 33.37518208, -111.66754871 33.37325668, -111.67153165 33.37325668, -111.67153165 33.37518208))"
,3760,6248;6795,2,residential;residential,,,,-111.66555723,33.37421938,"POLYGON ((-111.66754871 33.37518208, -111.66356576 33.37518208, -111.66356576 33.37325668, -111.66754871 33.37325668, -111.66754871 33.37518208))"
,3761,38682;38689,2,residential;residential,,,,-111.66157429,33.37421938,"POLYGON ((-111.66356576 33.37518208, -111.65958282 33.37518208, -111.65958282 33.37325668, -111.66356576 33.37325668, -111.66356576 33.37518208))"
,3762,9529;22924;24487;27895,4,residential;residential;residential;residential,,,,-111.65759135,33.37421938,"POLYGON ((-111.65958282 33.37518208, -111.65559988 33.37518208, -111.65559988 33.37325668, -111.65958282 33.37325668, -111.65958282 33.37518208))"
,3763,2623;9500;9501;9504;46630;46631,6,tertiary;residential;residential;residential;tertiary;tertiary,,,,-111.65360841,33.37421938,"POLYGON ((-111.65559988 33.37518208, -111.65161694 33.37518208, -111.65161694 33.37325668, -111.65559988 33.37325668, -111.65559988 33.37518208))"
,3764,30095;30098;30099;30100;51893,5,residential;residential;residential;residential;residential,,,,-111.64962547,33.37421938,"POLYGON ((-111.65161694 33.37518208, -111.647634 33.37518208, -111.647634 33.37325668, -111.65161694 33.37325668, -111.65161694 33.37518208))"
,3765,17789;17790;48748;48749;52292,5,residential;residential;residential;residential;residential,,,,-112.02800497,33.37614479,"POLYGON ((-112.02999644 33.37710749, -112.02601349 33.37710749, -112.02601349 33.37518208, -112.02999644 33.37518208, -112.02999644 33.37710749))"
,3766,8579;14420;14421;22374;23085;23877;26198;26199;26200;32471;32474;49101,12,residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,-112.02402202,33.37614479,"POLYGON ((-112.02601349 33.37710749, -112.02203055 33.37710749, -112.02203055 33.37518208, -112.02601349 33.37518208, -112.02601349 33.37710749))"
,3767,32468;32470;32472;32475;32476;32477,6,residential;residential;residential;residential;residential;residential,,,,-112.02003908,33.37614479,"POLYGON ((-112.02203055 33.37710749, -112.01804761 33.37710749, -112.01804761 33.37518208, -112.02203055 33.37518208, -112.02203055 33.37710749))"
,3768,32337;32342;32469;32473;48744;48745,6,residential;residential;residential;residential;residential;residential,,,,-112.01605614,33.37614479,"POLYGON ((-112.01804761 33.37710749, -112.01406467 33.37710749, -112.01406467 33.37518208, -112.01804761 33.37518208, -112.01804761 33.37710749))"
,3769,32333;32335;32336;32339;32340;32345;32348;32349;32351;32354;35522;49117;49118;49119;49120;51791,16,residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;tertiary;residential;residential;residential;residential;residential,,,,-112.0120732,33.37614479,"POLYGON ((-112.01406467 33.37710749, -112.01008173 33.37710749, -112.01008173 33.37518208, -112.01406467 33.37518208, -112.01406467 33.37710749))"
,3770,48997;48998;49050;49051,4,residential;residential;residential;residential,,,,-112.00410731,33.37614479,"POLYGON ((-112.00609878 33.37710749, -112.00211584 33.37710749, -112.00211584 33.37518208, -112.00609878 33.37518208, -112.00609878 33.37710749))"
,3771,32511;32514;32515;32518;32519;32520;32521;32522;32523,9,residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,-112.00012437,33.37614479,"POLYGON ((-112.00211584 33.37710749, -111.9981329 33.37710749, -111.9981329 33.37518208, -112.00211584 33.37518208, -112.00211584 33.37710749))"
,3772,6213;6214;17245;21220;21221;24514;27542,7,residential;residential;residential;residential;residential;residential;residential,,,,-111.99614143,33.37614479,"POLYGON ((-111.9981329 33.37710749, -111.99414996 33.37710749, -111.99414996 33.37518208, -111.9981329 33.37518208, -111.9981329 33.37710749))"
,3773,32512;32513;49601;49602;49604,5,residential;residential;residential;residential;residential,,,,-111.99215849,33.37614479,"POLYGON ((-111.99414996 33.37710749, -111.99016702 33.37710749, -111.99016702 33.37518208, -111.99414996 33.37518208, -111.99414996 33.37710749))"
,3774,16654;32516;32517;35521,4,residential;residential;residential;residential,,,,-111.9841926,33.37614479,"POLYGON ((-111.98618407 33.37710749, -111.98220113 33.37710749, -111.98220113 33.37518208, -111.98618407 33.37518208, -111.98618407 33.37710749))"
,3775,26848;34447;34448;47866;47909,5,tertiary;tertiary;tertiary;tertiary;tertiary,,,,-111.98020966,33.37614479,"POLYGON ((-111.98220113 33.37710749, -111.97821819 33.37710749, -111.97821819 33.37518208, -111.98220113 33.37518208, -111.98220113 33.37710749))"
