name,link_id,from_cell_id,to_cell_id,length,lanes,free_speed,capacity,geometry,allowed_uses,number_of_micro_link
,6352,2234,2233,378.72440556579636,,,,"LINESTRING (-111.91249964 33.33763672, -111.91648259 33.33763672)",auto,1
,6353,2233,2234,378.72440556579636,,,,"LINESTRING (-111.91648259 33.33763672, -111.91249964 33.33763672)",auto,1
,6354,2229,2228,109.47448561318933,,,,"LINESTRING (-111.93241435 33.33763672, -111.9363973 33.33763672)",auto,1
,6355,2228,2229,109.47448561318933,,,,"LINESTRING (-111.9363973 33.33763672, -111.93241435 33.33763672)",auto,1
,6356,2344,2345,116.95319103467006,,,,"LINESTRING (-111.76114784 33.33956212, -111.7571649 33.33956212)",auto,3
,6357,2345,2344,116.95319103467006,,,,"LINESTRING (-111.7571649 33.33956212, -111.76114784 33.33956212)",auto,3
,6358,2922,2993,94.77774369335187,1.0,,,"LINESTRING (-111.76114784 33.35496535, -111.76114784 33.35689075)",auto,5
,6359,2993,2922,94.77774369335187,1.0,,,"LINESTRING (-111.76114784 33.35689075, -111.76114784 33.35496535)",auto,5
,6360,1591,1510,89.86550641466297,2.0,,,"LINESTRING (-111.91249964 33.32223349, -111.91249964 33.32030809)",auto,2
,6361,1510,1591,129.70180677589744,2.0,,,"LINESTRING (-111.91249964 33.32030809, -111.91249964 33.32223349)",auto,2
,6362,2559,2488,151.19296959607328,2.0,,,"LINESTRING (-111.77309667 33.34533833, -111.77309667 33.34341293)",auto,2
,6363,2488,2559,151.19296959607328,2.0,,,"LINESTRING (-111.77309667 33.34341293, -111.77309667 33.34533833)",auto,2
,6364,2636,2498,301.99213913139374,,,,"LINESTRING (-111.73326725 33.34726373, -111.73326725 33.34341293)",auto,2
,6365,2498,2636,301.99213913139374,,,,"LINESTRING (-111.73326725 33.34341293, -111.73326725 33.34726373)",auto,2
,6366,2403,2404,85.33209010910385,,,,"LINESTRING (-111.82487492 33.34148752, -111.82089198 33.34148752)",auto,3
,6367,2404,2403,85.33209010910385,,,,"LINESTRING (-111.82089198 33.34148752, -111.82487492 33.34148752)",auto,3
,6368,7577,7660,178.34910701850004,1.0,40.0,,"LINESTRING (-111.98020966 33.46663874, -111.98020966 33.46856415)",auto,2
,6369,7660,7577,178.3491070185,1.0,40.0,,"LINESTRING (-111.98020966 33.46856415, -111.98020966 33.46663874)",auto,2
,6370,6978,7063,98.2599306773328,1.0,42.666666666666664,,"LINESTRING (-111.98020966 33.45123552, -111.98020966 33.45316092)",auto,3
,6371,7063,6978,98.2599306773328,1.0,42.666666666666664,,"LINESTRING (-111.98020966 33.45316092, -111.98020966 33.45123552)",auto,3
,6372,3817,3818,116.29134472264437,,,,"LINESTRING (-111.79301138 33.37614479, -111.78902844 33.37614479)",auto,2
,6373,3818,3817,116.29134472264437,,,,"LINESTRING (-111.78902844 33.37614479, -111.79301138 33.37614479)",auto,2
,6374,3814,3813,66.71189039531833,,,,"LINESTRING (-111.80496021 33.37614479, -111.80894315 33.37614479)",auto,1
,6375,3813,3814,66.71189039531833,,,,"LINESTRING (-111.80894315 33.37614479, -111.80496021 33.37614479)",auto,1
,6376,6955,6956,324.1093082633685,,,,"LINESTRING (-111.69742077 33.44931012, -111.69343783 33.44931012)",auto,4
,6377,6956,6955,324.1093082633685,,,,"LINESTRING (-111.69343783 33.44931012, -111.69742077 33.44931012)",auto,4
,6378,808,723,135.610991398346,1.0,,,"LINESTRING (-112.0120732 33.30490486, -112.00809025 33.30297946)",auto,1
,6379,723,808,135.61099139834596,1.0,,,"LINESTRING (-112.00809025 33.30297946, -112.0120732 33.30490486)",auto,1
,6380,5378,5293,162.23811883895468,,,,"LINESTRING (-112.00809025 33.41080205, -112.00809025 33.40887664)",auto,1
,6381,5293,5378,162.23811883895468,,,,"LINESTRING (-112.00809025 33.40887664, -112.00809025 33.41080205)",auto,1
,6382,5293,5199,203.7137240335107,,,,"LINESTRING (-112.00809025 33.40887664, -112.00809025 33.40695124)",auto,1
,6383,5199,5293,203.7137240335107,,,,"LINESTRING (-112.00809025 33.40695124, -112.00809025 33.40887664)",auto,1
,6384,1652,1568,119.90019708248748,1.0,40.0,,"LINESTRING (-112.0120732 33.32415889, -112.0120732 33.32223349)",auto,2
,6385,1568,1652,119.90019708248748,1.0,40.0,,"LINESTRING (-112.0120732 33.32223349, -112.0120732 33.32415889)",auto,2
,6386,1568,1486,102.34772757814646,1.0,40.0,,"LINESTRING (-112.0120732 33.32223349, -112.00809025 33.32030809)",auto,1
,6387,1486,1568,102.34772757814646,1.0,40.0,,"LINESTRING (-112.00809025 33.32030809, -112.0120732 33.32223349)",auto,1
,6388,4560,4386,317.0591725061642,,,,"LINESTRING (-112.00809025 33.39347342, -112.00809025 33.38962261)",auto,1
,6389,4386,4560,317.0591725061642,,,,"LINESTRING (-112.00809025 33.38962261, -112.00809025 33.39347342)",auto,1
,6390,4386,4295,236.62280390014723,,,,"LINESTRING (-112.00809025 33.38962261, -112.00809025 33.38769721)",auto,1
,6391,4295,4386,236.62280390014723,,,,"LINESTRING (-112.00809025 33.38769721, -112.00809025 33.38962261)",auto,1
,6392,6901,6822,20.03143116599793,,,,"LINESTRING (-112.00809025 33.44931012, -112.00809025 33.44738471)",auto,1
,6393,6822,6901,20.03143116599793,,,,"LINESTRING (-112.00809025 33.44738471, -112.00809025 33.44931012)",auto,1
,6394,6822,6744,109.2874076457548,,,,"LINESTRING (-112.00809025 33.44738471, -112.00809025 33.44545931)",auto,1
,6395,6744,6822,109.2874076457548,,,,"LINESTRING (-112.00809025 33.44545931, -112.00809025 33.44738471)",auto,1
,6396,5346,5261,157.62217138345454,,,,"LINESTRING (-111.7571649 33.40887664, -111.7571649 33.40695124)",auto,1
,6397,5261,5346,157.62217138345454,,,,"LINESTRING (-111.7571649 33.40695124, -111.7571649 33.40887664)",auto,1
,6398,5167,5080,92.6142544016323,,,,"LINESTRING (-111.7571649 33.40502584, -111.7571649 33.40310043)",auto,1
,6399,5080,5167,92.6142544016323,,,,"LINESTRING (-111.7571649 33.40310043, -111.7571649 33.40502584)",auto,1
,6400,5080,4989,77.26203999279704,,,,"LINESTRING (-111.7571649 33.40310043, -111.7571649 33.40117503)",auto,1
,6401,4989,5080,77.26203999279704,,,,"LINESTRING (-111.7571649 33.40117503, -111.7571649 33.40310043)",auto,1
,6402,4989,4900,79.81218108955423,,,,"LINESTRING (-111.7571649 33.40117503, -111.7571649 33.39924962)",auto,2
,6403,4900,4989,79.81218108955423,,,,"LINESTRING (-111.7571649 33.39924962, -111.7571649 33.40117503)",auto,2
,6404,4900,4807,78.19811808552112,,,,"LINESTRING (-111.7571649 33.39924962, -111.7571649 33.39732422)",auto,2
,6405,4807,4900,78.19811808552112,,,,"LINESTRING (-111.7571649 33.39732422, -111.7571649 33.39924962)",auto,2
,6406,1228,1313,12.599053021811946,1.0,40.0,,"LINESTRING (-112.0120732 33.31453188, -112.0120732 33.31645728)",auto,1
,6407,1313,1228,113.61384002341016,1.5,40.0,,"LINESTRING (-112.0120732 33.31645728, -112.0120732 33.31453188)",auto,2
,6408,7211,7212,91.99330833521697,1.0,40.0,,"LINESTRING (-111.94038024 33.45701173, -111.9363973 33.45701173)",auto,2
,6409,7212,7211,91.99330833521697,1.0,40.0,,"LINESTRING (-111.9363973 33.45701173, -111.94038024 33.45701173)",auto,2
,6410,7212,7213,404.05616337646643,1.0,40.0,,"LINESTRING (-111.9363973 33.45701173, -111.93241435 33.45701173)",auto,3
,6411,7213,7212,404.05616337646643,1.0,40.0,,"LINESTRING (-111.93241435 33.45701173, -111.9363973 33.45701173)",auto,3
,6412,3370,3369,179.61157977799994,,,,"LINESTRING (-111.85275551 33.36651777, -111.85673845 33.36651777)",auto,2
,6413,3369,3370,179.61157977799994,,,,"LINESTRING (-111.85673845 33.36651777, -111.85275551 33.36651777)",auto,2
,6414,4156,4073,82.76448724482398,1.0,40.0,,"LINESTRING (-111.84877257 33.3838464, -111.85275551 33.381921)",auto,1
,6415,4073,4156,82.76448724482398,1.0,40.0,,"LINESTRING (-111.85275551 33.381921, -111.84877257 33.3838464)",auto,1
,6416,2411,2410,233.09674289645213,1.0,,,"LINESTRING (-111.79301138 33.34148752, -111.79699433 33.34148752)",auto,3
,6417,2410,2411,233.09674289645213,1.0,,,"LINESTRING (-111.79699433 33.34148752, -111.79301138 33.34148752)",auto,3
,6418,2410,2409,180.89649272194242,1.0,,,"LINESTRING (-111.79699433 33.34148752, -111.80097727 33.34148752)",auto,3
,6419,2409,2410,180.89649272194242,1.0,,,"LINESTRING (-111.80097727 33.34148752, -111.79699433 33.34148752)",auto,3
,6420,834,833,116.73151050814664,3.0,56.0,,"LINESTRING (-111.9085167 33.30490486, -111.91249964 33.30490486)",auto,2
,6421,833,834,150.02757676961977,2.0,56.0,,"LINESTRING (-111.91249964 33.30490486, -111.9085167 33.30490486)",auto,2
,6422,864,946,84.17698111635514,1.0,,,"LINESTRING (-111.78106256 33.30490486, -111.78106256 33.30683027)",auto,2
,6423,946,864,84.17698111635514,1.0,,,"LINESTRING (-111.78106256 33.30683027, -111.78106256 33.30490486)",auto,2
,6424,946,1030,199.78812205545418,,,,"LINESTRING (-111.78106256 33.30683027, -111.78106256 33.30875567)",auto,1
,6425,1030,946,199.78812205545418,,,,"LINESTRING (-111.78106256 33.30875567, -111.78106256 33.30683027)",auto,1
,6426,5190,5103,113.64622054625099,,,,"LINESTRING (-111.66157429 33.40502584, -111.66555723 33.40310043)",auto,1
,6427,5103,5190,113.64622054625099,,,,"LINESTRING (-111.66555723 33.40310043, -111.66157429 33.40502584)",auto,1
,6428,4848,4755,261.31824816659974,,,,"LINESTRING (-111.97224378 33.39924962, -111.97224378 33.39732422)",auto,2
,6429,4755,4848,261.31824816659974,,,,"LINESTRING (-111.97224378 33.39732422, -111.97224378 33.39924962)",auto,2
,6430,4755,4569,242.68492120375032,,,,"LINESTRING (-111.97224378 33.39732422, -111.97224378 33.39347342)",auto,2
,6431,4569,4755,242.68492120375032,,,,"LINESTRING (-111.97224378 33.39347342, -111.97224378 33.39732422)",auto,2
,6432,3652,3653,154.93822951126054,,,,"LINESTRING (-111.73326725 33.37229398, -111.72928431 33.37229398)",auto,1
,6433,3653,3652,154.93822951126054,,,,"LINESTRING (-111.72928431 33.37229398, -111.73326725 33.37229398)",auto,1
,6434,3653,3654,80.67752796430736,,,,"LINESTRING (-111.72928431 33.37229398, -111.72530137 33.37229398)",auto,1
,6435,3654,3653,80.67752796430736,,,,"LINESTRING (-111.72530137 33.37229398, -111.72928431 33.37229398)",auto,1
,6436,3657,3658,210.40299901424834,,,,"LINESTRING (-111.71335254 33.37229398, -111.7093696 33.37229398)",auto,2
,6437,3658,3657,210.40299901424834,,,,"LINESTRING (-111.7093696 33.37229398, -111.71335254 33.37229398)",auto,2
,6438,3658,3659,254.0765448222495,,,,"LINESTRING (-111.7093696 33.37229398, -111.70538666 33.37229398)",auto,3
,6439,3659,3658,254.0765448222495,,,,"LINESTRING (-111.70538666 33.37229398, -111.7093696 33.37229398)",auto,3
,6440,3659,3660,153.26829659715983,,,,"LINESTRING (-111.70538666 33.37229398, -111.70140371 33.37229398)",auto,1
,6441,3660,3659,153.26829659715983,,,,"LINESTRING (-111.70140371 33.37229398, -111.70538666 33.37229398)",auto,1
,6442,3660,3661,298.06716927284117,,,,"LINESTRING (-111.70140371 33.37229398, -111.69742077 33.37229398)",auto,2
,6443,3661,3660,298.06716927284117,,,,"LINESTRING (-111.69742077 33.37229398, -111.70140371 33.37229398)",auto,2
,6444,6557,6485,213.88832714684537,1.0,40.0,,"LINESTRING (-111.85275551 33.4396831, -111.85275551 33.4377577)",auto,2
,6445,6485,6557,206.5638157562685,1.0,40.0,,"LINESTRING (-111.85275551 33.4377577, -111.85275551 33.4396831)",auto,2
,6446,5806,5807,107.23129806696554,,,,"LINESTRING (-111.88860199 33.42042907, -111.88461905 33.42042907)",auto,2
,6447,5807,5806,107.23129806696554,,,,"LINESTRING (-111.88461905 33.42042907, -111.88860199 33.42042907)",auto,2
,6448,6954,6955,323.2588018718141,,,,"LINESTRING (-111.70140371 33.44931012, -111.69742077 33.44931012)",auto,4
,6449,6955,6954,323.2588018718141,,,,"LINESTRING (-111.69742077 33.44931012, -111.70140371 33.44931012)",auto,4
,6450,4701,4700,406.79478505172426,1.0,40.0,,"LINESTRING (-111.80894315 33.39539882, -111.81292609 33.39539882)",auto,2
,6451,4700,4701,406.79478505172426,1.0,40.0,,"LINESTRING (-111.81292609 33.39539882, -111.80894315 33.39539882)",auto,2
,6452,4697,4698,305.20883060327407,1.0,40.0,,"LINESTRING (-111.82487492 33.39539882, -111.82089198 33.39539882)",auto,2
,6453,4698,4697,305.208830603274,1.0,40.0,,"LINESTRING (-111.82089198 33.39539882, -111.82487492 33.39539882)",auto,2
,6454,2562,2492,63.41004438391118,4.0,72.0,,"LINESTRING (-111.7571649 33.34533833, -111.7571649 33.34341293)",auto,3
,6455,2492,2562,119.12041219802553,3.0,72.0,,"LINESTRING (-111.7571649 33.34341293, -111.7571649 33.34533833)",auto,3
,6456,671,588,105.65981763544163,1.0,,,"LINESTRING (-111.8607214 33.30105406, -111.8607214 33.29912865)",auto,3
,6457,588,671,105.65981763544163,1.0,,,"LINESTRING (-111.8607214 33.29912865, -111.8607214 33.30105406)",auto,3
,6458,587,506,87.15559626747904,1.0,40.0,,"LINESTRING (-111.86470434 33.29912865, -111.86470434 33.29720325)",auto,3
,6459,506,587,87.15559626747904,1.0,40.0,,"LINESTRING (-111.86470434 33.29720325, -111.86470434 33.29912865)",auto,3
,6460,6966,6967,349.33826666546474,1.5,40.0,,"LINESTRING (-112.02800497 33.45123552, -112.02402202 33.45123552)",auto,2
,6461,6967,6966,349.33826666546474,1.5,40.0,,"LINESTRING (-112.02402202 33.45123552, -112.02800497 33.45123552)",auto,2
,6462,6968,6969,192.61859623203654,2.0,,,"LINESTRING (-112.02003908 33.45123552, -112.01605614 33.45123552)",auto,2
,6463,6969,6968,192.61859623203654,2.0,,,"LINESTRING (-112.01605614 33.45123552, -112.02003908 33.45123552)",auto,2
,6464,6783,6864,158.7525037872003,1.0,,,"LINESTRING (-111.78902844 33.44545931, -111.7850455 33.44738471)",auto,1
,6465,6864,6783,158.75250378720034,1.0,,,"LINESTRING (-111.7850455 33.44738471, -111.78902844 33.44545931)",auto,1
,6466,6073,6144,80.6094532398669,,40.0,,"LINESTRING (-111.7850455 33.42620528, -111.7850455 33.42813068)",auto,2
,6467,6144,6073,80.6094532398669,,40.0,,"LINESTRING (-111.7850455 33.42813068, -111.7850455 33.42620528)",auto,2
,6468,3666,3667,204.0249320003543,,,,"LINESTRING (-111.67750606 33.37229398, -111.67352312 33.37229398)",auto,2
,6469,3667,3666,204.02493200035437,,,,"LINESTRING (-111.67352312 33.37229398, -111.67750606 33.37229398)",auto,2
,6470,3671,3672,180.21460369531906,,,,"LINESTRING (-111.65759135 33.37229398, -111.65360841 33.37229398)",auto,2
,6471,3672,3671,180.21460369531906,,,,"LINESTRING (-111.65360841 33.37229398, -111.65759135 33.37229398)",auto,2
,6472,5017,5018,269.34122528844466,1.0,40.0,,"LINESTRING (-112.02800497 33.40310043, -112.02402202 33.40310043)",auto,2
,6473,5018,5017,269.34122528844466,1.0,40.0,,"LINESTRING (-112.02402202 33.40310043, -112.02800497 33.40310043)",auto,2
,6474,5018,5019,266.95876731979405,1.0,40.0,,"LINESTRING (-112.02402202 33.40310043, -112.02003908 33.40310043)",auto,2
,6475,5019,5018,266.95876731979405,1.0,40.0,,"LINESTRING (-112.02003908 33.40310043, -112.02402202 33.40310043)",auto,2
,6476,5019,5020,184.45366685513625,1.0,40.0,,"LINESTRING (-112.02003908 33.40310043, -112.01605614 33.40310043)",auto,2
,6477,5020,5019,184.45366685513625,1.0,40.0,,"LINESTRING (-112.01605614 33.40310043, -112.02003908 33.40310043)",auto,2
,6478,5020,5021,269.29261358113405,1.0,40.0,,"LINESTRING (-112.01605614 33.40310043, -112.0120732 33.40310043)",auto,2
,6479,5021,5020,269.29261358113405,1.0,40.0,,"LINESTRING (-112.0120732 33.40310043, -112.01605614 33.40310043)",auto,2
,6480,5023,4934,347.79980985853575,1.0,40.0,,"LINESTRING (-112.00410731 33.40310043, -112.00012437 33.40117503)",auto,1
,6481,4934,5023,347.7998098585357,1.0,40.0,,"LINESTRING (-112.00012437 33.40117503, -112.00410731 33.40310043)",auto,1
,6482,6840,6841,14.149115205997704,1.0,40.0,,"LINESTRING (-111.92843141 33.44738471, -111.92444847 33.44738471)",auto,1
,6483,6841,6840,14.149115205997704,1.0,40.0,,"LINESTRING (-111.92444847 33.44738471, -111.92843141 33.44738471)",auto,1
,6484,7326,7182,352.6307699027009,1.0,40.0,,"LINESTRING (-111.71733548 33.45893713, -111.71335254 33.45508632)",auto,1
,6485,7182,7326,352.6307699027009,1.0,40.0,,"LINESTRING (-111.71335254 33.45508632, -111.71733548 33.45893713)",auto,1
,6486,1748,1747,210.80955198154075,1.0,40.0,,"LINESTRING (-111.94038024 33.3260843, -111.94436318 33.3260843)",auto,1
,6487,1747,1748,210.80955198154072,1.0,40.0,,"LINESTRING (-111.94436318 33.3260843, -111.94038024 33.3260843)",auto,1
,6488,1749,1748,182.96240849518313,,,,"LINESTRING (-111.9363973 33.3260843, -111.94038024 33.3260843)",auto,2
,6489,1748,1749,182.96240849518313,,,,"LINESTRING (-111.94038024 33.3260843, -111.9363973 33.3260843)",auto,2
,6490,4129,4128,135.41134738328685,,40.0,,"LINESTRING (-111.96826083 33.3838464, -111.97224378 33.3838464)",auto,2
,6491,4128,4129,135.41134738328685,,40.0,,"LINESTRING (-111.97224378 33.3838464, -111.96826083 33.3838464)",auto,2
,6492,4128,4214,88.0451648477059,,40.0,,"LINESTRING (-111.97224378 33.3838464, -111.97224378 33.3857718)",auto,4
,6493,4214,4128,88.04516484770592,,40.0,,"LINESTRING (-111.97224378 33.3857718, -111.97224378 33.3838464)",auto,4
,6494,4214,4213,194.4588952116248,1.0,40.0,,"LINESTRING (-111.97224378 33.3857718, -111.97622672 33.3857718)",auto,2
,6495,4213,4214,194.4588952116248,1.0,40.0,,"LINESTRING (-111.97622672 33.3857718, -111.97224378 33.3857718)",auto,2
,6496,4213,4212,84.26771288846301,,40.0,,"LINESTRING (-111.97622672 33.3857718, -111.98020966 33.3857718)",auto,1
,6497,4212,4213,84.26771288846302,,40.0,,"LINESTRING (-111.98020966 33.3857718, -111.97622672 33.3857718)",auto,1
,6498,3159,3077,157.075209383693,,,,"LINESTRING (-111.72530137 33.36074156, -111.72530137 33.35881615)",auto,1
,6499,3077,3159,157.075209383693,,,,"LINESTRING (-111.72530137 33.35881615, -111.72530137 33.36074156)",auto,1
,6500,3077,3002,70.74726082863077,,,,"LINESTRING (-111.72530137 33.35881615, -111.72530137 33.35689075)",auto,1
,6501,3002,3077,70.74726082863077,,,,"LINESTRING (-111.72530137 33.35689075, -111.72530137 33.35881615)",auto,1
,6502,1342,1254,105.7603456297362,1.0,,,"LINESTRING (-111.89656788 33.31645728, -111.89656788 33.31453188)",auto,3
,6503,1254,1342,105.7603456297362,1.0,,,"LINESTRING (-111.89656788 33.31453188, -111.89656788 33.31645728)",auto,3
,6504,1254,1170,105.87200825392466,1.5,,,"LINESTRING (-111.89656788 33.31453188, -111.89656788 33.31260648)",auto,4
,6505,1170,1254,126.66653893023037,1.0,,,"LINESTRING (-111.89656788 33.31260648, -111.89656788 33.31453188)",auto,3
,6506,1170,1083,250.87220983383492,1.0,,,"LINESTRING (-111.89656788 33.31260648, -111.89656788 33.31068107)",auto,1
,6507,1083,1170,250.87220983383486,1.0,,,"LINESTRING (-111.89656788 33.31068107, -111.89656788 33.31260648)",auto,1
,6508,4725,4632,55.811834943861186,,,,"LINESTRING (-111.71335254 33.39539882, -111.71733548 33.39347342)",auto,1
,6509,4632,4725,55.811834943861186,,,,"LINESTRING (-111.71733548 33.39347342, -111.71335254 33.39539882)",auto,1
,6510,6109,6108,397.36833679290874,1.0,40.0,,"LINESTRING (-111.95631201 33.42813068, -111.96029495 33.42813068)",auto,1
,6511,6108,6109,397.3683367929088,1.0,40.0,,"LINESTRING (-111.96029495 33.42813068, -111.95631201 33.42813068)",auto,1
,6512,6180,6111,179.78488157923698,1.0,40.0,,"LINESTRING (-111.94834612 33.43005608, -111.94834612 33.42813068)",auto,2
,6513,6111,6180,179.78488157923698,1.0,40.0,,"LINESTRING (-111.94834612 33.42813068, -111.94834612 33.43005608)",auto,2
,6514,5809,5808,96.70755464561353,1.0,40.0,,"LINESTRING (-111.87267022 33.42042907, -111.87665316 33.42042907)",auto,1
,6515,5808,5809,96.70755464561353,1.0,40.0,,"LINESTRING (-111.87665316 33.42042907, -111.87267022 33.42042907)",auto,1
,6516,5817,5816,380.4322859907461,,,,"LINESTRING (-111.84080669 33.42042907, -111.84478963 33.42042907)",auto,2
,6517,5816,5817,380.4322859907461,,,,"LINESTRING (-111.84478963 33.42042907, -111.84080669 33.42042907)",auto,2
,6518,5816,5815,190.8414415620647,,,,"LINESTRING (-111.84478963 33.42042907, -111.84877257 33.42042907)",auto,2
,6519,5815,5816,190.8414415620647,,,,"LINESTRING (-111.84877257 33.42042907, -111.84478963 33.42042907)",auto,2
,6520,7396,7468,112.0732910799145,,,,"LINESTRING (-111.72131842 33.46086254, -111.72131842 33.46278794)",auto,1
,6521,7468,7396,112.07329107991448,,,,"LINESTRING (-111.72131842 33.46278794, -111.72131842 33.46086254)",auto,1
,6522,3562,3649,96.38589282519773,1.0,,,"LINESTRING (-111.74521608 33.37036858, -111.74521608 33.37229398)",auto,4
,6523,3649,3562,96.38589282519773,1.0,,,"LINESTRING (-111.74521608 33.37229398, -111.74521608 33.37036858)",auto,4
